Lon,Lat,Stratum,HERSTRATUM,SPRSTRATUM
0.2828276,61.61696103,111,NSAS,SPR4
0.28563306,61.61510551,111,NSAS,SPR4
0.2891803,61.61295273,111,NSAS,SPR4
0.29339694,61.61055549,111,NSAS,SPR4
0.2981026,61.60807219,111,NSAS,SPR4
0.30304973,61.6056777,111,NSAS,SPR4
0.30801084,61.6034722,111,NSAS,SPR4
0.312772,61.60158052,111,NSAS,SPR4
0.32100809,61.59873328,111,NSAS,SPR4
0.32427477,61.59776103,111,NSAS,SPR4
0.32917199,61.59647489,111,NSAS,SPR4
0.33574702,61.59515552,111,NSAS,SPR4
0.34495818,61.59381937,111,NSAS,SPR4
0.35814152,61.59144158,111,NSAS,SPR4
0.37158587,61.58946108,111,NSAS,SPR4
0.38108871,61.58786383,111,NSAS,SPR4
0.39623316,61.58512217,111,NSAS,SPR4
0.40153045,61.58441106,111,NSAS,SPR4
0.40663876,61.58406387,111,NSAS,SPR4
0.4184192,61.58359442,111,NSAS,SPR4
0.42720257,61.58309024,111,NSAS,SPR4
0.43598594,61.58258607,111,NSAS,SPR4
0.44610817,61.58229163,111,NSAS,SPR4
0.45465531,61.58234439,111,NSAS,SPR4
0.46378867,61.58274302,111,NSAS,SPR4
0.47292203,61.58314165,111,NSAS,SPR4
0.47746092,61.58345551,111,NSAS,SPR4
0.47988311,61.58373331,111,NSAS,SPR4
0.48529141,61.58454997,111,NSAS,SPR4
0.49088871,61.58557218,111,NSAS,SPR4
0.49586927,61.58663329,111,NSAS,SPR4
0.49983038,61.58762216,111,NSAS,SPR4
0.51448866,61.59209992,111,NSAS,SPR4
0.52077214,61.59423607,111,NSAS,SPR4
0.52346928,61.59524435,111,NSAS,SPR4
0.53587755,61.60045268,111,NSAS,SPR4
0.54426653,61.60430546,111,NSAS,SPR4
0.55193039,61.60765548,111,NSAS,SPR4
0.55999701,61.61184161,111,NSAS,SPR4
0.56536091,61.61496662,111,NSAS,SPR4
0.57122217,61.61854159,111,NSAS,SPR4
0.57573601,61.62140553,111,NSAS,SPR4
0.5788416,61.62355828,111,NSAS,SPR4
0.58649437,61.62951387,111,NSAS,SPR4
0.58810815,61.63026101,111,NSAS,SPR4
0.59052487,61.63091941,111,NSAS,SPR4
0.60261105,61.63376658,111,NSAS,SPR4
0.61662206,61.6380555,111,NSAS,SPR4
0.62239142,61.63961942,111,NSAS,SPR4
0.62906922,61.64128606,111,NSAS,SPR4
0.63370535,61.64276101,111,NSAS,SPR4
0.64066936,61.64531388,111,NSAS,SPR4
0.64416376,61.64645824,111,NSAS,SPR4
0.65158596,61.64834995,111,NSAS,SPR4
0.66001098,61.65093886,111,NSAS,SPR4
0.66233038,61.65149439,111,NSAS,SPR4
0.66492764,61.65192772,111,NSAS,SPR4
0.66776644,61.65222217,111,NSAS,SPR4
0.67069149,61.65237776,111,NSAS,SPR4
0.67984979,61.65237767,111,NSAS,SPR4
0.68178875,61.65246658,111,NSAS,SPR4
0.68400824,61.65263887,111,NSAS,SPR4
0.68938592,61.65331663,111,NSAS,SPR4
0.69487755,61.65420276,111,NSAS,SPR4
0.69926098,61.65512218,111,NSAS,SPR4
0.70584716,61.65711944,111,NSAS,SPR4
0.71129424,61.65848884,111,NSAS,SPR4
0.71366376,61.65932215,111,NSAS,SPR4
0.71652208,61.66078051,111,NSAS,SPR4
0.71992211,61.6630388,111,NSAS,SPR4
0.72378597,61.66605832,111,NSAS,SPR4
0.73196099,61.67293327,111,NSAS,SPR4
0.73564979,61.67583326,111,NSAS,SPR4
0.73879433,61.67798602,111,NSAS,SPR4
0.74134429,61.67939158,111,NSAS,SPR4
0.74335261,61.6802249,111,NSAS,SPR4
0.74493597,61.68074717,111,NSAS,SPR4
0.74934718,61.68204992,111,NSAS,SPR4
0.75184162,61.68263881,111,NSAS,SPR4
0.75499996,61.68309159,111,NSAS,SPR4
0.76855547,61.68413331,111,NSAS,SPR4
0.7719388,61.68409722,111,NSAS,SPR4
0.77956655,61.68357773,111,NSAS,SPR4
0.78797218,61.68319439,111,NSAS,SPR4
0.79234438,61.68289997,111,NSAS,SPR4
0.79623045,61.68244718,111,NSAS,SPR4
0.79949703,61.68185829,111,NSAS,SPR4
0.80522763,61.68052215,111,NSAS,SPR4
0.8082193,61.68003607,111,NSAS,SPR4
0.81297494,61.67954995,111,NSAS,SPR4
0.81529427,61.6790638,111,NSAS,SPR4
0.81802491,61.67817772,111,NSAS,SPR4
0.82031101,61.67718881,111,NSAS,SPR4
0.82277207,61.67581665,111,NSAS,SPR4
0.82607488,61.67385549,111,NSAS,SPR4
0.83472492,61.66749998,111,NSAS,SPR4
0.84337491,61.65720548,111,NSAS,SPR4
0.85438601,61.64562496,111,NSAS,SPR4
0.86578871,61.6347749,111,NSAS,SPR4
0.87601096,61.62663186,111,NSAS,SPR4
0.88623321,61.61848883,111,NSAS,SPR4
0.89788316,61.61019158,111,NSAS,SPR4
0.90325543,61.60694442,111,NSAS,SPR4
0.90815546,61.60581664,111,NSAS,SPR4
0.91194718,61.60581661,111,NSAS,SPR4
0.91608874,61.60605825,111,NSAS,SPR4
0.92555268,61.60747357,111,NSAS,SPR4
0.93501663,61.60888888,111,NSAS,SPR4
0.94069158,61.60986104,111,NSAS,SPR4
0.9433138,61.61041661,111,NSAS,SPR4
0.94578883,61.61100827,111,NSAS,SPR4
0.9503805,61.61229166,111,NSAS,SPR4
0.95652758,61.61428886,111,NSAS,SPR4
0.96284159,61.61652772,111,NSAS,SPR4
0.96914156,61.61899436,111,NSAS,SPR4
0.97785821,61.62209991,111,NSAS,SPR4
0.98719848,61.62582494,111,NSAS,SPR4
0.99653874,61.62954997,111,NSAS,SPR4
1.00436241,61.63289164,111,NSAS,SPR4
1.01218608,61.63623331,111,NSAS,SPR4
1.01614429,61.6378472,111,NSAS,SPR4
1.0221832,61.63980824,111,NSAS,SPR4
1.0262833,61.64086945,111,NSAS,SPR4
1.03323053,61.64248331,111,NSAS,SPR4
1.03571386,61.64317774,111,NSAS,SPR4
1.0378222,61.64394163,111,NSAS,SPR4
1.04807217,61.64823047,111,NSAS,SPR4
1.05249437,61.6497916,111,NSAS,SPR4
1.05963594,61.65201382,111,NSAS,SPR4
1.06189441,61.65281384,111,NSAS,SPR4
1.06398056,61.65369714,111,NSAS,SPR4
1.06586371,61.65472218,111,NSAS,SPR4
1.06753871,61.65584999,111,NSAS,SPR4
1.0690416,61.65709992,111,NSAS,SPR4
1.07312776,61.66093883,111,NSAS,SPR4
1.07450553,61.66208332,111,NSAS,SPR4
1.08446648,61.66927221,111,NSAS,SPR4
1.08818056,61.67142492,111,NSAS,SPR4
1.09456386,61.67441102,111,NSAS,SPR4
1.09659157,61.67543328,111,NSAS,SPR4
1.09844996,61.67654439,111,NSAS,SPR4
1.10012209,61.67774444,111,NSAS,SPR4
1.10163053,61.67902774,111,NSAS,SPR4
1.10572494,61.68288328,111,NSAS,SPR4
1.10710262,61.68401103,111,NSAS,SPR4
1.1099026,61.68595553,111,NSAS,SPR4
1.11526936,61.68911382,111,NSAS,SPR4
1.12359439,61.6932638,111,NSAS,SPR4
1.12759986,61.69560831,111,NSAS,SPR4
1.13039158,61.69744714,111,NSAS,SPR4
1.13313606,61.69968881,111,NSAS,SPR4
1.13703876,61.70357774,111,NSAS,SPR4
1.13973881,61.70595554,111,NSAS,SPR4
1.14253882,61.70791661,111,NSAS,SPR4
1.14926103,61.71203054,111,NSAS,SPR4
1.15205269,61.71387219,111,NSAS,SPR4
1.15480551,61.71611106,111,NSAS,SPR4
1.16004157,61.72123332,111,NSAS,SPR4
1.16281391,61.72341937,111,NSAS,SPR4
1.16826653,61.72677219,111,NSAS,SPR4
1.17095831,61.72821103,111,NSAS,SPR4
1.17794149,61.73164999,111,NSAS,SPR4
1.18334164,61.73486106,111,NSAS,SPR4
1.18614428,61.73687496,111,NSAS,SPR4
1.18750541,61.73803887,111,NSAS,SPR4
1.19274986,61.74316102,111,NSAS,SPR4
1.19552497,61.7453472,111,NSAS,SPR4
1.19966099,61.74795271,111,NSAS,SPR4
1.2023166,61.74946107,111,NSAS,SPR4
1.20640551,61.75158054,111,NSAS,SPR4
1.20889722,61.75312495,111,NSAS,SPR4
1.20991389,61.75401103,111,NSAS,SPR4
1.21073881,61.75501661,111,NSAS,SPR4
1.21137488,61.75612777,111,NSAS,SPR4
1.21184993,61.75732773,111,NSAS,SPR4
1.21219713,61.75859444,111,NSAS,SPR4
1.2126389,61.76121659,111,NSAS,SPR4
1.21309712,61.7684194,111,NSAS,SPR4
1.21347224,61.77105826,111,NSAS,SPR4
1.21418597,61.77309164,111,NSAS,SPR4
1.2149694,61.77435829,111,NSAS,SPR4
1.21553612,61.77503604,111,NSAS,SPR4
1.21721373,61.77642497,111,NSAS,SPR4
1.21839721,61.77711939,111,NSAS,SPR4
1.21983335,61.77779439,111,NSAS,SPR4
1.22152492,61.77843884,111,NSAS,SPR4
1.22556939,61.77958324,111,NSAS,SPR4
1.23017771,61.78053887,111,NSAS,SPR4
1.23333332,61.78107771,111,NSAS,SPR4
1.23712207,61.78158052,111,NSAS,SPR4
1.24128328,61.78178885,111,NSAS,SPR4
1.24498881,61.78154444,111,NSAS,SPR4
1.24835557,61.78098884,111,NSAS,SPR4
1.25647494,61.77918332,111,NSAS,SPR4
1.26220275,61.77749995,111,NSAS,SPR4
1.26706938,61.77623332,111,NSAS,SPR4
1.28235685,61.77261388,111,NSAS,SPR4
1.29764432,61.76899443,111,NSAS,SPR4
1.30548319,61.76696107,111,NSAS,SPR4
1.30888606,61.76595549,111,NSAS,SPR4
1.31196661,61.76494718,111,NSAS,SPR4
1.31744445,61.76284718,111,NSAS,SPR4
1.33131106,61.75671937,111,NSAS,SPR4
1.34379166,61.75175276,111,NSAS,SPR4
1.34786943,61.75001666,111,NSAS,SPR4
1.3561555,61.74605827,111,NSAS,SPR4
1.36870134,61.73967911,111,NSAS,SPR4
1.38124718,61.73329996,111,NSAS,SPR4
1.38584713,61.73067776,111,NSAS,SPR4
1.38967213,61.72816106,111,NSAS,SPR4
1.39273616,61.72576382,111,NSAS,SPR4
1.39512773,61.72354163,111,NSAS,SPR4
1.39693324,61.72154439,111,NSAS,SPR4
1.39876105,61.71904444,111,NSAS,SPR4
1.40200558,61.71317772,111,NSAS,SPR4
1.40397771,61.71015551,111,NSAS,SPR4
1.40566949,61.70807217,111,NSAS,SPR4
1.40658884,61.70709994,111,NSAS,SPR4
1.40753052,61.70621662,111,NSAS,SPR4
1.40944717,61.70475833,111,NSAS,SPR4
1.41140555,61.70368049,111,NSAS,SPR4
1.41348873,61.70277777,111,NSAS,SPR4
1.4171972,61.70147498,111,NSAS,SPR4
1.42027222,61.70057222,111,NSAS,SPR4
1.42595272,61.69923606,111,NSAS,SPR4
1.43988596,61.69635551,111,NSAS,SPR4
1.44655831,61.69456659,111,NSAS,SPR4
1.45054448,61.69319438,111,NSAS,SPR4
1.45435276,61.69166664,111,NSAS,SPR4
1.45810831,61.68996661,111,NSAS,SPR4
1.46168884,61.68819436,111,NSAS,SPR4
1.46492777,61.68637215,111,NSAS,SPR4
1.46791663,61.68441109,111,NSAS,SPR4
1.47979716,61.67550277,111,NSAS,SPR4
1.48586657,61.6713555,111,NSAS,SPR4
1.4921777,61.66770829,111,NSAS,SPR4
1.50243335,61.66255278,111,NSAS,SPR4
1.50629709,61.66048607,111,NSAS,SPR4
1.51174994,61.65729165,111,NSAS,SPR4
1.5166971,61.65416663,111,NSAS,SPR4
1.51958887,61.65223886,111,NSAS,SPR4
1.5220445,61.65043326,111,NSAS,SPR4
1.52404985,61.64880276,111,NSAS,SPR4
1.52909445,61.64435832,111,NSAS,SPR4
1.53113616,61.64276106,111,NSAS,SPR4
1.53353058,61.64109438,111,NSAS,SPR4
1.53790822,61.63833328,111,NSAS,SPR4
1.54332492,61.63522497,111,NSAS,SPR4
1.54728889,61.63317772,111,NSAS,SPR4
1.55113611,61.63138886,111,NSAS,SPR4
1.55943324,61.62784715,111,NSAS,SPR4
1.56273599,61.6262861,111,NSAS,SPR4
1.56623888,61.62444443,111,NSAS,SPR4
1.57153326,61.62135552,111,NSAS,SPR4
1.57640265,61.61828052,111,NSAS,SPR4
1.58516665,61.61253606,111,NSAS,SPR4
1.5926958,61.60812632,111,NSAS,SPR4
1.60022494,61.60371658,111,NSAS,SPR4
1.61273062,61.5956416,111,NSAS,SPR4
1.62238886,61.59019158,111,NSAS,SPR4
1.6265944,61.58765555,111,NSAS,SPR4
1.62851113,61.58638888,111,NSAS,SPR4
1.63179156,61.58397497,111,NSAS,SPR4
1.63799715,61.57887219,111,NSAS,SPR4
1.64610265,61.57277774,111,NSAS,SPR4
1.65591934,61.56494719,111,NSAS,SPR4
1.65937777,61.5623444,111,NSAS,SPR4
1.66534161,61.55834995,111,NSAS,SPR4
1.67430829,61.55288329,111,NSAS,SPR4
1.67870549,61.55008604,111,NSAS,SPR4
1.68544714,61.54531381,111,NSAS,SPR4
1.69298186,61.53950549,111,NSAS,SPR4
1.70051658,61.53369717,111,NSAS,SPR4
1.70676107,61.5284555,111,NSAS,SPR4
1.70848059,61.52685828,111,NSAS,SPR4
1.71138611,61.5238361,111,NSAS,SPR4
1.71692494,61.51709991,111,NSAS,SPR4
1.72475268,61.50848884,111,NSAS,SPR4
1.72695551,61.50638882,111,NSAS,SPR4
1.72835,61.50526108,111,NSAS,SPR4
1.73180272,61.50289999,111,NSAS,SPR4
1.73381934,61.50168328,111,NSAS,SPR4
1.73818889,61.4993222,111,NSAS,SPR4
1.74990553,61.49343886,111,NSAS,SPR4
1.75813062,61.48883605,111,NSAS,SPR4
1.76624725,61.48406383,111,NSAS,SPR4
1.77598061,61.47781386,111,NSAS,SPR4
1.77987222,61.47552217,111,NSAS,SPR4
1.78398881,61.47336942,111,NSAS,SPR4
1.79405825,61.46854157,111,NSAS,SPR4
1.80635832,61.46185828,111,NSAS,SPR4
1.81583606,61.4569708,111,NSAS,SPR4
1.8253138,61.45208331,111,NSAS,SPR4
1.83567781,61.44638888,111,NSAS,SPR4
1.84933054,61.43852491,111,NSAS,SPR4
1.8583806,61.4330222,111,NSAS,SPR4
1.87006111,61.4257819,111,NSAS,SPR4
1.88174162,61.4185416,111,NSAS,SPR4
1.89075826,61.41272496,111,NSAS,SPR4
1.90202505,61.40517498,111,NSAS,SPR4
1.91158523,61.39848514,111,NSAS,SPR4
1.92114541,61.39179531,111,NSAS,SPR4
1.93070559,61.38510548,111,NSAS,SPR4
1.93293616,61.38329999,111,NSAS,SPR4
1.93688051,61.37932217,111,NSAS,SPR4
1.93981663,61.3767361,111,NSAS,SPR4
1.94382505,61.37385555,111,NSAS,SPR4
1.94614163,61.37239717,111,NSAS,SPR4
1.95102767,61.36975831,111,NSAS,SPR4
1.95345549,61.36862774,111,NSAS,SPR4
1.96219165,61.36489716,111,NSAS,SPR4
1.96592784,61.36291659,111,NSAS,SPR4
1.96772492,61.3617888,111,NSAS,SPR4
1.97573326,61.35618055,111,NSAS,SPR4
1.98073324,61.35305549,111,NSAS,SPR4
1.98612223,61.34998333,111,NSAS,SPR4
1.99603339,61.34454993,111,NSAS,SPR4
2,61.40133914,111,NSAS,SPR4
2,59.5,111,NSAS,SPR4
-1.42407534,59.88543753,121,NSAS,SPR4
-2.32169056,59.39864881,121,NSAS,SPR4
-2.41864673,59.42128758,121,NSAS,SPR4
-2.55613258,59.3894918,121,NSAS,SPR4
-2.75554559,59.38228874,121,NSAS,SPR4
-2.84024161,59.40990654,121,NSAS,SPR4
-2.88497662,59.40459771,121,NSAS,SPR4
-2.93992846,59.4043716,121,NSAS,SPR4
-3.02117248,59.37499649,121,NSAS,SPR4
-3.06765895,59.36374971,121,NSAS,SPR4
-3.10984879,59.32859025,121,NSAS,SPR4
-3.09224638,59.28302765,121,NSAS,SPR4
-3.1579553,59.25560246,121,NSAS,SPR4
-3.30114148,59.20047316,121,NSAS,SPR4
-3.35001793,59.16768495,121,NSAS,SPR4
-3.39367086,59.10345292,121,NSAS,SPR4
-3.42673077,58.98436086,121,NSAS,SPR4
-3.46614207,58.87893825,121,NSAS,SPR4
-3.43532445,58.85571,121,NSAS,SPR4
-3.3877682,58.82994912,121,NSAS,SPR4
-3.34962317,58.77432379,121,NSAS,SPR4
-3.37157888,58.68586198,121,NSAS,SPR4
-3.37368199,58.68543578,121,NSAS,SPR4
-3.37574734,58.6849622,121,NSAS,SPR4
-3.37777098,58.68444212,121,NSAS,SPR4
-3.37974908,58.68387655,121,NSAS,SPR4
-3.38167784,58.68326656,121,NSAS,SPR4
-3.3835536,58.68261332,121,NSAS,SPR4
-3.38537278,58.68191806,121,NSAS,SPR4
-3.38713192,58.68118212,121,NSAS,SPR4
-3.38882766,58.6804069,121,NSAS,SPR4
-3.39045678,58.67959388,121,NSAS,SPR4
-3.39201618,58.67874461,121,NSAS,SPR4
-3.39350288,58.6778607,121,NSAS,SPR4
-3.39491406,58.67694385,121,NSAS,SPR4
-3.39624703,58.6759958,121,NSAS,SPR4
-3.39749926,58.67501836,121,NSAS,SPR4
-3.39866838,58.67401338,121,NSAS,SPR4
-3.39975215,58.67298279,121,NSAS,SPR4
-3.40074852,58.67192855,121,NSAS,SPR4
-3.4016556,58.67085267,121,NSAS,SPR4
-3.40247168,58.6697572,121,NSAS,SPR4
-3.40331392,58.66844487,121,NSAS,SPR4
-3.40978162,58.65742301,121,NSAS,SPR4
-3.41624931,58.64640115,121,NSAS,SPR4
-3.42271701,58.63537929,121,NSAS,SPR4
-3.42315739,58.6345846,121,NSAS,SPR4
-3.42355074,58.63378323,121,NSAS,SPR4
-3.4238967,58.63297594,121,NSAS,SPR4
-3.42419493,58.63216349,121,NSAS,SPR4
-3.42453602,58.63100196,121,NSAS,SPR4
-3.4247796,58.62983378,121,NSAS,SPR4
-3.42492524,58.62866117,121,NSAS,SPR4
-3.42497266,58.62748636,121,NSAS,SPR4
-3.42494606,58.62687222,121,NSAS,SPR4
-3.439664,58.62796047,121,NSAS,SPR4
-3.45438194,58.62904873,121,NSAS,SPR4
-3.46909987,58.63013698,121,NSAS,SPR4
-3.48381781,58.63122523,121,NSAS,SPR4
-3.49853575,58.63231348,121,NSAS,SPR4
-3.51325369,58.63340173,121,NSAS,SPR4
-3.52797163,58.63448999,121,NSAS,SPR4
-3.53828729,58.64028103,121,NSAS,SPR4
-3.53938986,58.64088083,121,NSAS,SPR4
-3.54052742,58.64146261,121,NSAS,SPR4
-3.5416989,58.64202581,121,NSAS,SPR4
-3.54290318,58.64256989,121,NSAS,SPR4
-3.54466038,58.64330583,121,NSAS,SPR4
-3.54647755,58.64400109,121,NSAS,SPR4
-3.54835124,58.64465434,121,NSAS,SPR4
-3.55027788,58.64526433,121,NSAS,SPR4
-3.55225379,58.64582991,121,NSAS,SPR4
-3.5542752,58.64634998,121,NSAS,SPR4
-3.55633827,58.64682357,121,NSAS,SPR4
-3.55843905,58.64724976,121,NSAS,SPR4
-3.56057355,58.64762775,121,NSAS,SPR4
-3.56273769,58.64795681,121,NSAS,SPR4
-3.56492734,58.64823632,121,NSAS,SPR4
-3.56713833,58.64846573,121,NSAS,SPR4
-3.56936643,58.64864462,121,NSAS,SPR4
-3.57160741,58.64877265,121,NSAS,SPR4
-3.57385697,58.64884956,121,NSAS,SPR4
-3.57611084,58.64887521,121,NSAS,SPR4
-3.57868795,58.64884167,121,NSAS,SPR4
-3.59272662,58.64847136,121,NSAS,SPR4
-3.6067653,58.64810105,121,NSAS,SPR4
-3.62080397,58.64773074,121,NSAS,SPR4
-3.63484264,58.64736043,121,NSAS,SPR4
-3.64888131,58.64699013,121,NSAS,SPR4
-3.66291999,58.64661982,121,NSAS,SPR4
-3.66451012,58.64656451,121,NSAS,SPR4
-3.66609622,58.64648365,121,NSAS,SPR4
-3.66767677,58.64637731,121,NSAS,SPR4
-3.66925026,58.64624559,121,NSAS,SPR4
-3.67146111,58.64601617,121,NSAS,SPR4
-3.67365062,58.64573667,121,NSAS,SPR4
-3.67581463,58.64540761,121,NSAS,SPR4
-3.67794899,58.64502962,121,NSAS,SPR4
-3.68004964,58.64460342,121,NSAS,SPR4
-3.68211257,58.64412984,121,NSAS,SPR4
-3.68413386,58.64360976,121,NSAS,SPR4
-3.68610964,58.64304419,121,NSAS,SPR4
-3.68670014,58.64286356,121,NSAS,SPR4
-3.69955256,58.63886791,121,NSAS,SPR4
-3.71240498,58.63487225,121,NSAS,SPR4
-3.7252574,58.63087659,121,NSAS,SPR4
-3.73810983,58.62688093,121,NSAS,SPR4
-3.73986748,58.62630862,121,NSAS,SPR4
-3.74157963,58.62569998,121,NSAS,SPR4
-3.74324354,58.62505598,121,NSAS,SPR4
-3.7448565,58.62437766,121,NSAS,SPR4
-3.74629572,58.62372305,121,NSAS,SPR4
-3.74768749,58.62304111,121,NSAS,SPR4
-3.74902992,58.62233279,121,NSAS,SPR4
-3.75032116,58.62159904,121,NSAS,SPR4
-3.75876778,58.61661509,121,NSAS,SPR4
-3.76721441,58.61163114,121,NSAS,SPR4
-3.78059305,58.60516973,121,NSAS,SPR4
-3.7939717,58.59870831,121,NSAS,SPR4
-3.80735035,58.59224689,121,NSAS,SPR4
-3.82335948,58.59041923,121,NSAS,SPR4
-3.8393686,58.58859158,121,NSAS,SPR4
-3.85537772,58.58676393,121,NSAS,SPR4
-3.86795369,58.58638189,121,NSAS,SPR4
-3.88052965,58.58599985,121,NSAS,SPR4
-3.89310562,58.58561781,121,NSAS,SPR4
-3.90568159,58.58523576,121,NSAS,SPR4
-3.92173975,58.58495924,121,NSAS,SPR4
-3.93779791,58.58468272,121,NSAS,SPR4
-3.95385608,58.5844062,121,NSAS,SPR4
-3.96991424,58.58412968,121,NSAS,SPR4
-3.9859724,58.58385316,121,NSAS,SPR4
-4,58.5789992,121,NSAS,SPR4
-4,59.5,121,NSAS,SPR4
-4,59.5,121,NSAS,SPR4
-4,60,121,NSAS,SPR4
-4,60.23012368,121,NSAS,SPR4
-3.98050465,60.23668459,121,NSAS,SPR4
-3.96924,60.24053,121,NSAS,SPR4
-3.94009,60.24914,121,NSAS,SPR4
-3.87886,60.26019,121,NSAS,SPR4
-3.78373,60.26754,121,NSAS,SPR4
-3.72293384,60.29749052,121,NSAS,SPR4
-3.7079,60.30598,121,NSAS,SPR4
-3.70690779,60.31276083,121,NSAS,SPR4
-3.70139944,60.31323027,121,NSAS,SPR4
-3.6928814,60.31446222,121,NSAS,SPR4
-3.68436336,60.31569417,121,NSAS,SPR4
-3.67476897,60.31689138,121,NSAS,SPR4
-3.66350218,60.31909698,121,NSAS,SPR4
-3.65239119,60.32145807,121,NSAS,SPR4
-3.6379493,60.32489691,121,NSAS,SPR4
-3.6273328,60.32781361,121,NSAS,SPR4
-3.61287158,60.33098857,121,NSAS,SPR4
-3.60650778,60.33253585,121,NSAS,SPR4
-3.59273544,60.33618026,121,NSAS,SPR4
-3.58484373,60.3384553,121,NSAS,SPR4
-3.57931043,60.34020809,121,NSAS,SPR4
-3.56568548,60.34496637,121,NSAS,SPR4
-3.56153826,60.34664975,121,NSAS,SPR4
-3.55146601,60.35112746,121,NSAS,SPR4
-3.54417715,60.35390525,121,NSAS,SPR4
-3.53470763,60.35720524,121,NSAS,SPR4
-3.52425759,60.36069418,121,NSAS,SPR4
-3.51593541,60.36340251,121,NSAS,SPR4
-3.51132422,60.36475808,121,NSAS,SPR4
-3.50871038,60.3652775,121,NSAS,SPR4
-3.50351866,60.36600808,121,NSAS,SPR4
-3.49778266,60.36698026,121,NSAS,SPR4
-3.4869062,60.36889836,121,NSAS,SPR4
-3.47602975,60.37081645,121,NSAS,SPR4
-3.46906312,60.37215253,121,NSAS,SPR4
-3.45600893,60.37493865,121,NSAS,SPR4
-3.44295475,60.37772476,121,NSAS,SPR4
-3.43839649,60.37887199,121,NSAS,SPR4
-3.43313256,60.38043307,121,NSAS,SPR4
-3.42777131,60.38229138,121,NSAS,SPR4
-3.42257978,60.38435811,121,NSAS,SPR4
-3.41289644,60.38849006,121,NSAS,SPR4
-3.40321309,60.39262201,121,NSAS,SPR4
-3.39893248,60.39456639,121,NSAS,SPR4
-3.39326026,60.39743033,121,NSAS,SPR4
-3.38230888,60.40322894,121,NSAS,SPR4
-3.37135751,60.40902754,121,NSAS,SPR4
-3.35738797,60.4166498,121,NSAS,SPR4
-3.35330463,60.41876638,121,NSAS,SPR4
-3.34493514,60.4227942,121,NSAS,SPR4
-3.34067679,60.42465253,121,NSAS,SPR4
-3.3363796,60.42638864,121,NSAS,SPR4
-3.32802406,60.42944423,121,NSAS,SPR4
-3.32426578,60.43069423,121,NSAS,SPR4
-3.31807966,60.43258588,121,NSAS,SPR4
-3.31547134,60.43326363,121,NSAS,SPR4
-3.31005746,60.4344275,121,NSAS,SPR4
-3.30068512,60.43612757,121,NSAS,SPR4
-3.29405467,60.43715257,121,NSAS,SPR4
-3.28462269,60.43795117,121,NSAS,SPR4
-3.27519072,60.43874977,121,NSAS,SPR4
-3.27087961,60.43885536,121,NSAS,SPR4
-3.26757681,60.43876643,121,NSAS,SPR4
-3.26367952,60.43855807,121,NSAS,SPR4
-3.25722131,60.43760533,121,NSAS,SPR4
-3.24603511,60.43671919,121,NSAS,SPR4
-3.24366567,60.43644147,121,NSAS,SPR4
-3.24116019,60.43597193,121,NSAS,SPR4
-3.23864341,60.4351914,121,NSAS,SPR4
-3.23621006,60.43411369,121,NSAS,SPR4
-3.23393236,60.43277757,121,NSAS,SPR4
-3.23184911,60.43137201,121,NSAS,SPR4
-3.2269851,60.42760535,121,NSAS,SPR4
-3.22584616,60.42654423,121,NSAS,SPR4
-3.22494077,60.42552201,121,NSAS,SPR4
-3.22423782,60.4244609,121,NSAS,SPR4
-3.22370728,60.42340251,121,NSAS,SPR4
-3.22235739,60.42003589,121,NSAS,SPR4
-3.2172128,60.40979143,121,NSAS,SPR4
-3.216424,60.40786363,121,NSAS,SPR4
-3.21583237,60.40607752,121,NSAS,SPR4
-3.21474064,60.4014942,121,NSAS,SPR4
-3.2142712,60.40010529,121,NSAS,SPR4
-3.21360182,60.39874977,121,NSAS,SPR4
-3.21267956,60.39739702,121,NSAS,SPR4
-3.21147965,60.39611089,121,NSAS,SPR4
-3.21002398,60.39487756,121,NSAS,SPR4
-3.20837126,60.39373311,121,NSAS,SPR4
-3.20665735,60.3927442,121,NSAS,SPR4
-3.20662954,60.39272479,121,NSAS,SPR4
-3.20490459,60.39189142,121,NSAS,SPR4
-3.20181575,60.39076367,121,NSAS,SPR4
-3.19935174,60.39010531,121,NSAS,SPR4
-3.19720176,60.38968868,121,NSAS,SPR4
-3.19450172,60.38946091,121,NSAS,SPR4
-3.18106836,60.38935808,121,NSAS,SPR4
-3.17812677,60.38959974,121,NSAS,SPR4
-3.17672123,60.38993035,121,NSAS,SPR4
-3.17531563,60.39045256,121,NSAS,SPR4
-3.1738879,60.39116368,121,NSAS,SPR4
-3.17242675,60.3920998,121,NSAS,SPR4
-3.17094333,60.39324699,121,NSAS,SPR4
-3.16946558,60.39461919,121,NSAS,SPR4
-3.16801564,60.39616365,121,NSAS,SPR4
-3.16371281,60.40164975,121,NSAS,SPR4
-3.1621434,60.40355811,121,NSAS,SPR4
-3.16046553,60.40541642,121,NSAS,SPR4
-3.15871283,60.4071359,121,NSAS,SPR4
-3.15696292,60.408647,121,NSAS,SPR4
-3.15531837,60.40987751,121,NSAS,SPR4
-3.15251282,60.411597,121,NSAS,SPR4
-3.14795455,60.41390529,121,NSAS,SPR4
-3.13949898,60.41890528,121,NSAS,SPR4
-3.13627397,60.42100808,121,NSAS,SPR4
-3.13072675,60.42508584,121,NSAS,SPR4
-3.12397951,60.42972204,121,NSAS,SPR4
-3.11610163,60.43475814,121,NSAS,SPR4
